path,label,generator,generator_id,source,split,row_idx,probability_ai,prediction
data/raw/defactify_eval/images/real_044.jpg,0,real,0,Defactify_Image_Dataset,test,246,0.39972037,0
data/raw/defactify_eval/images/real_045.jpg,0,real,0,Defactify_Image_Dataset,test,249,8.023232e-05,0
data/raw/defactify_eval/images/real_046.jpg,0,real,0,Defactify_Image_Dataset,test,250,0.6112784,1
data/raw/defactify_eval/images/real_047.jpg,0,real,0,Defactify_Image_Dataset,test,260,0.7685929,1
data/raw/defactify_eval/images/real_048.jpg,0,real,0,Defactify_Image_Dataset,test,261,0.06937002,0
data/raw/defactify_eval/images/real_049.jpg,0,real,0,Defactify_Image_Dataset,test,267,0.00043143012,0
data/raw/defactify_eval/images/real_050.jpg,0,real,0,Defactify_Image_Dataset,test,273,0.7396903,1
data/raw/defactify_eval/images/real_051.jpg,0,real,0,Defactify_Image_Dataset,test,291,0.30561188,0
data/raw/defactify_eval/images/real_052.jpg,0,real,0,Defactify_Image_Dataset,test,296,0.68688947,1
data/raw/defactify_eval/images/real_053.jpg,0,real,0,Defactify_Image_Dataset,test,304,3.2490792e-05,0
data/raw/defactify_eval/images/real_054.jpg,0,real,0,Defactify_Image_Dataset,test,323,0.047007635,0
data/raw/defactify_eval/images/real_055.jpg,0,real,0,Defactify_Image_Dataset,test,325,0.50997686,1
data/raw/defactify_eval/images/real_056.jpg,0,real,0,Defactify_Image_Dataset,test,333,0.5909041,1
data/raw/defactify_eval/images/real_057.jpg,0,real,0,Defactify_Image_Dataset,test,335,0.7315682,1
data/raw/defactify_eval/images/real_058.jpg,0,real,0,Defactify_Image_Dataset,test,346,0.88212407,1
data/raw/defactify_eval/images/real_059.jpg,0,real,0,Defactify_Image_Dataset,test,351,0.016578557,0
data/raw/defactify_eval/images/real_060.jpg,0,real,0,Defactify_Image_Dataset,test,382,0.7706975,1
data/raw/defactify_eval/images/real_061.jpg,0,real,0,Defactify_Image_Dataset,test,383,0.00075960474,0
data/raw/defactify_eval/images/real_062.jpg,0,real,0,Defactify_Image_Dataset,test,390,0.49218512,0
data/raw/defactify_eval/images/real_063.jpg,0,real,0,Defactify_Image_Dataset,test,391,0.7206013,1
data/raw/defactify_eval/images/real_064.jpg,0,real,0,Defactify_Image_Dataset,test,404,0.00057206216,0
data/raw/defactify_eval/images/real_065.jpg,0,real,0,Defactify_Image_Dataset,test,423,2.1360768e-06,0
data/raw/defactify_eval/images/real_066.jpg,0,real,0,Defactify_Image_Dataset,test,428,0.00044097012,0
data/raw/defactify_eval/images/real_067.jpg,0,real,0,Defactify_Image_Dataset,test,432,0.6389739,1
data/raw/defactify_eval/images/real_068.jpg,0,real,0,Defactify_Image_Dataset,test,439,0.07577572,0
data/raw/defactify_eval/images/real_069.jpg,0,real,0,Defactify_Image_Dataset,test,446,0.028035054,0
data/raw/defactify_eval/images/real_070.jpg,0,real,0,Defactify_Image_Dataset,test,448,0.4297215,0
data/raw/defactify_eval/images/real_071.jpg,0,real,0,Defactify_Image_Dataset,test,458,0.75472474,1
data/raw/defactify_eval/images/real_072.jpg,0,real,0,Defactify_Image_Dataset,test,462,0.7166223,1
data/raw/defactify_eval/images/real_073.jpg,0,real,0,Defactify_Image_Dataset,test,473,0.47481,0
data/raw/defactify_eval/images/real_074.jpg,0,real,0,Defactify_Image_Dataset,test,478,0.640013,1
data/raw/defactify_eval/images/real_075.jpg,0,real,0,Defactify_Image_Dataset,test,479,0.14943278,0
data/raw/defactify_eval/images/real_076.jpg,0,real,0,Defactify_Image_Dataset,test,481,0.17884368,0
data/raw/defactify_eval/images/real_077.jpg,0,real,0,Defactify_Image_Dataset,test,483,0.49775735,0
data/raw/defactify_eval/images/real_078.jpg,0,real,0,Defactify_Image_Dataset,test,485,0.07049968,0
data/raw/defactify_eval/images/real_079.jpg,0,real,0,Defactify_Image_Dataset,test,486,0.13689984,0
data/raw/defactify_eval/images/real_080.jpg,0,real,0,Defactify_Image_Dataset,test,490,0.83045894,1
data/raw/defactify_eval/images/real_081.jpg,0,real,0,Defactify_Image_Dataset,test,493,0.004132606,0
data/raw/defactify_eval/images/real_082.jpg,0,real,0,Defactify_Image_Dataset,test,504,0.0012435509,0
data/raw/defactify_eval/images/real_083.jpg,0,real,0,Defactify_Image_Dataset,test,506,0.0037928626,0
data/raw/defactify_eval/images/real_084.jpg,0,real,0,Defactify_Image_Dataset,test,507,0.034475002,0
data/raw/defactify_eval/images/real_085.jpg,0,real,0,Defactify_Image_Dataset,test,508,0.000862116,0
data/raw/defactify_eval/images/real_086.jpg,0,real,0,Defactify_Image_Dataset,test,517,0.83304393,1
data/raw/defactify_eval/images/real_087.jpg,0,real,0,Defactify_Image_Dataset,test,518,0.35143167,0
data/raw/defactify_eval/images/real_088.jpg,0,real,0,Defactify_Image_Dataset,test,529,0.0359631,0
data/raw/defactify_eval/images/real_089.jpg,0,real,0,Defactify_Image_Dataset,test,537,0.07328365,0
data/raw/defactify_eval/images/real_090.jpg,0,real,0,Defactify_Image_Dataset,test,541,0.4337626,0
data/raw/defactify_eval/images/real_091.jpg,0,real,0,Defactify_Image_Dataset,test,548,0.011363049,0
data/raw/defactify_eval/images/real_092.jpg,0,real,0,Defactify_Image_Dataset,test,550,0.028713893,0
data/raw/defactify_eval/images/real_093.jpg,0,real,0,Defactify_Image_Dataset,test,552,0.016325956,0
data/raw/defactify_eval/images/real_094.jpg,0,real,0,Defactify_Image_Dataset,test,556,0.40738493,0
data/raw/defactify_eval/images/real_095.jpg,0,real,0,Defactify_Image_Dataset,test,563,0.43541202,0
data/raw/defactify_eval/images/real_096.jpg,0,real,0,Defactify_Image_Dataset,test,566,0.0023409785,0
data/raw/defactify_eval/images/real_097.jpg,0,real,0,Defactify_Image_Dataset,test,577,0.7347199,1
data/raw/defactify_eval/images/real_098.jpg,0,real,0,Defactify_Image_Dataset,test,598,0.08481661,0
data/raw/defactify_eval/images/real_099.jpg,0,real,0,Defactify_Image_Dataset,test,605,0.4838753,0
data/raw/defactify_eval/images/real_100.jpg,0,real,0,Defactify_Image_Dataset,test,620,0.0320726,0
data/raw/defactify_eval/images/stable_diffusion_2_1_001.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,2,0.90732175,1
data/raw/defactify_eval/images/stable_diffusion_2_1_002.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,6,0.92301595,1
data/raw/defactify_eval/images/stable_diffusion_2_1_003.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,18,0.9219435,1
data/raw/defactify_eval/images/stable_diffusion_2_1_004.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,21,0.9759473,1
data/raw/defactify_eval/images/stable_diffusion_2_1_005.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,38,0.6111109,1
data/raw/defactify_eval/images/stable_diffusion_2_1_006.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,42,0.7190377,1
data/raw/defactify_eval/images/stable_diffusion_2_1_007.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,47,0.3783614,0
data/raw/defactify_eval/images/stable_diffusion_2_1_008.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,53,0.9344858,1
data/raw/defactify_eval/images/stable_diffusion_2_1_009.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,70,0.35448816,0
data/raw/defactify_eval/images/stable_diffusion_2_1_010.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,71,0.9801047,1
data/raw/defactify_eval/images/stable_diffusion_2_1_011.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,73,0.90874374,1
data/raw/defactify_eval/images/stable_diffusion_2_1_012.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,77,0.92153424,1
data/raw/defactify_eval/images/stable_diffusion_2_1_013.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,84,0.37230754,0
data/raw/defactify_eval/images/stable_diffusion_2_1_014.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,88,0.65417683,1
data/raw/defactify_eval/images/stable_diffusion_2_1_015.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,95,0.8801851,1
data/raw/defactify_eval/images/stable_diffusion_2_1_016.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,102,0.9131667,1
data/raw/defactify_eval/images/stable_diffusion_2_1_017.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,112,0.02401912,0
data/raw/defactify_eval/images/stable_diffusion_2_1_018.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,116,0.07906326,0
data/raw/defactify_eval/images/stable_diffusion_2_1_019.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,124,0.71551555,1
data/raw/defactify_eval/images/stable_diffusion_2_1_020.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,132,0.19698939,0
data/raw/defactify_eval/images/stable_diffusion_2_1_021.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,135,0.7485003,1
data/raw/defactify_eval/images/stable_diffusion_2_1_022.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,150,0.9563373,1
data/raw/defactify_eval/images/stable_diffusion_2_1_023.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,152,0.9942544,1
data/raw/defactify_eval/images/stable_diffusion_2_1_024.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,156,0.8636037,1
data/raw/defactify_eval/images/stable_diffusion_2_1_025.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,162,0.91501194,1
data/raw/defactify_eval/images/stable_diffusion_2_1_026.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,164,0.8028668,1
data/raw/defactify_eval/images/stable_diffusion_2_1_027.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,167,0.9192069,1
data/raw/defactify_eval/images/stable_diffusion_2_1_028.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,168,0.95092976,1
data/raw/defactify_eval/images/stable_diffusion_2_1_029.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,169,0.725058,1
data/raw/defactify_eval/images/stable_diffusion_2_1_030.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,182,0.9347229,1
data/raw/defactify_eval/images/stable_diffusion_2_1_031.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,188,0.7161421,1
data/raw/defactify_eval/images/stable_diffusion_2_1_032.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,212,0.92830193,1
data/raw/defactify_eval/images/stable_diffusion_2_1_033.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,218,0.94215447,1
data/raw/defactify_eval/images/stable_diffusion_2_1_034.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,227,0.9563763,1
data/raw/defactify_eval/images/stable_diffusion_2_1_035.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,230,0.89724547,1
data/raw/defactify_eval/images/stable_diffusion_2_1_036.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,237,0.65689963,1
data/raw/defactify_eval/images/stable_diffusion_2_1_037.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,243,0.898468,1
data/raw/defactify_eval/images/stable_diffusion_2_1_038.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,248,0.04365514,0
data/raw/defactify_eval/images/stable_diffusion_2_1_039.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,259,0.7391994,1
data/raw/defactify_eval/images/stable_diffusion_2_1_040.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,269,0.9061944,1
data/raw/defactify_eval/images/stable_diffusion_2_1_041.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,275,0.7494188,1
data/raw/defactify_eval/images/stable_diffusion_2_1_042.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,279,0.7180896,1
data/raw/defactify_eval/images/stable_diffusion_2_1_043.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,286,0.5370445,1
data/raw/defactify_eval/images/stable_diffusion_2_1_044.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,293,0.89268506,1
data/raw/defactify_eval/images/stable_diffusion_2_1_045.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,294,0.92694545,1
data/raw/defactify_eval/images/stable_diffusion_2_1_046.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,297,0.95820034,1
data/raw/defactify_eval/images/stable_diffusion_2_1_047.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,305,0.81539834,1
data/raw/defactify_eval/images/stable_diffusion_2_1_048.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,308,0.7836431,1
data/raw/defactify_eval/images/stable_diffusion_2_1_049.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,311,0.9096378,1
data/raw/defactify_eval/images/stable_diffusion_2_1_050.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,319,0.94765395,1
data/raw/defactify_eval/images/stable_diffusion_2_1_051.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,322,0.53227377,1
data/raw/defactify_eval/images/stable_diffusion_2_1_052.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,324,0.9868391,1
data/raw/defactify_eval/images/stable_diffusion_2_1_053.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,330,0.74126667,1
data/raw/defactify_eval/images/stable_diffusion_2_1_054.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,332,0.9803847,1
data/raw/defactify_eval/images/stable_diffusion_2_1_055.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,334,0.8871602,1
data/raw/defactify_eval/images/stable_diffusion_2_1_056.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,337,0.5653473,1
data/raw/defactify_eval/images/stable_diffusion_2_1_057.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,350,0.03267696,0
data/raw/defactify_eval/images/stable_diffusion_2_1_058.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,365,0.9973123,1
data/raw/defactify_eval/images/stable_diffusion_2_1_059.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,367,0.9241377,1
data/raw/defactify_eval/images/stable_diffusion_2_1_060.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,369,0.9458875,1
data/raw/defactify_eval/images/stable_diffusion_2_1_061.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,375,0.9961324,1
data/raw/defactify_eval/images/stable_diffusion_2_1_062.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,376,0.64951324,1
data/raw/defactify_eval/images/stable_diffusion_2_1_063.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,378,0.9583753,1
data/raw/defactify_eval/images/stable_diffusion_2_1_064.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,388,0.939199,1
data/raw/defactify_eval/images/stable_diffusion_2_1_065.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,393,0.87602127,1
data/raw/defactify_eval/images/stable_diffusion_2_1_066.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,396,0.9781302,1
data/raw/defactify_eval/images/stable_diffusion_2_1_067.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,399,0.880587,1
data/raw/defactify_eval/images/stable_diffusion_2_1_068.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,400,0.73124635,1
data/raw/defactify_eval/images/stable_diffusion_2_1_069.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,402,0.0010525781,0
data/raw/defactify_eval/images/stable_diffusion_2_1_070.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,403,0.46626392,0
data/raw/defactify_eval/images/stable_diffusion_2_1_071.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,411,0.8984588,1
data/raw/defactify_eval/images/stable_diffusion_2_1_072.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,421,0.5665235,1
data/raw/defactify_eval/images/stable_diffusion_2_1_073.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,427,0.96642447,1
data/raw/defactify_eval/images/stable_diffusion_2_1_074.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,433,0.085739024,0
data/raw/defactify_eval/images/stable_diffusion_2_1_075.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,436,0.6387673,1
data/raw/defactify_eval/images/stable_diffusion_2_1_076.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,452,0.34109038,0
data/raw/defactify_eval/images/stable_diffusion_2_1_077.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,455,0.9981664,1
data/raw/defactify_eval/images/stable_diffusion_2_1_078.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,465,0.034389738,0
data/raw/defactify_eval/images/stable_diffusion_2_1_079.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,466,0.7928798,1
data/raw/defactify_eval/images/stable_diffusion_2_1_080.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,467,0.9309685,1
data/raw/defactify_eval/images/stable_diffusion_2_1_081.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,470,0.9960658,1
data/raw/defactify_eval/images/stable_diffusion_2_1_082.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,477,0.73654085,1
data/raw/defactify_eval/images/stable_diffusion_2_1_083.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,492,0.50807273,1
data/raw/defactify_eval/images/stable_diffusion_2_1_084.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,494,0.42838907,0
data/raw/defactify_eval/images/stable_diffusion_2_1_085.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,498,0.9643827,1
data/raw/defactify_eval/images/stable_diffusion_2_1_086.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,501,0.89666706,1
data/raw/defactify_eval/images/stable_diffusion_2_1_087.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,505,0.45140213,0
data/raw/defactify_eval/images/stable_diffusion_2_1_088.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,510,0.7107846,1
data/raw/defactify_eval/images/stable_diffusion_2_1_089.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,511,0.007709723,0
data/raw/defactify_eval/images/stable_diffusion_2_1_090.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,515,0.87948555,1
data/raw/defactify_eval/images/stable_diffusion_2_1_091.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,523,0.8505114,1
data/raw/defactify_eval/images/stable_diffusion_2_1_092.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,525,0.91485643,1
data/raw/defactify_eval/images/stable_diffusion_2_1_093.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,528,0.66362464,1
data/raw/defactify_eval/images/stable_diffusion_2_1_094.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,534,0.96061754,1
data/raw/defactify_eval/images/stable_diffusion_2_1_095.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,536,0.9365074,1
data/raw/defactify_eval/images/stable_diffusion_2_1_096.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,543,0.22192785,0
data/raw/defactify_eval/images/stable_diffusion_2_1_097.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,558,0.9799114,1
data/raw/defactify_eval/images/stable_diffusion_2_1_098.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,559,0.7505335,1
data/raw/defactify_eval/images/stable_diffusion_2_1_099.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,567,0.8305111,1
data/raw/defactify_eval/images/stable_diffusion_2_1_100.jpg,1,stable_diffusion_2_1,1,Defactify_Image_Dataset,test,578,0.072602585,0
data/raw/defactify_eval/images/sdxl_001.jpg,1,sdxl,2,Defactify_Image_Dataset,test,5,0.81898147,1
data/raw/defactify_eval/images/sdxl_002.jpg,1,sdxl,2,Defactify_Image_Dataset,test,10,0.9999919,1
data/raw/defactify_eval/images/sdxl_003.jpg,1,sdxl,2,Defactify_Image_Dataset,test,19,0.7617646,1
data/raw/defactify_eval/images/sdxl_004.jpg,1,sdxl,2,Defactify_Image_Dataset,test,20,0.9349752,1
data/raw/defactify_eval/images/sdxl_005.jpg,1,sdxl,2,Defactify_Image_Dataset,test,29,0.94644797,1
data/raw/defactify_eval/images/sdxl_006.jpg,1,sdxl,2,Defactify_Image_Dataset,test,36,0.7165336,1
data/raw/defactify_eval/images/sdxl_007.jpg,1,sdxl,2,Defactify_Image_Dataset,test,51,0.8421312,1
data/raw/defactify_eval/images/sdxl_008.jpg,1,sdxl,2,Defactify_Image_Dataset,test,56,0.9190184,1
data/raw/defactify_eval/images/sdxl_009.jpg,1,sdxl,2,Defactify_Image_Dataset,test,60,0.93561167,1
data/raw/defactify_eval/images/sdxl_010.jpg,1,sdxl,2,Defactify_Image_Dataset,test,62,0.93981874,1
data/raw/defactify_eval/images/sdxl_011.jpg,1,sdxl,2,Defactify_Image_Dataset,test,69,0.48644763,0
data/raw/defactify_eval/images/sdxl_012.jpg,1,sdxl,2,Defactify_Image_Dataset,test,72,0.95054144,1
data/raw/defactify_eval/images/sdxl_013.jpg,1,sdxl,2,Defactify_Image_Dataset,test,75,0.7640442,1
data/raw/defactify_eval/images/sdxl_014.jpg,1,sdxl,2,Defactify_Image_Dataset,test,80,0.9468004,1
data/raw/defactify_eval/images/sdxl_015.jpg,1,sdxl,2,Defactify_Image_Dataset,test,81,0.96009696,1
data/raw/defactify_eval/images/sdxl_016.jpg,1,sdxl,2,Defactify_Image_Dataset,test,89,0.79408807,1
data/raw/defactify_eval/images/sdxl_017.jpg,1,sdxl,2,Defactify_Image_Dataset,test,94,0.49882627,0
data/raw/defactify_eval/images/sdxl_018.jpg,1,sdxl,2,Defactify_Image_Dataset,test,97,0.8527755,1
data/raw/defactify_eval/images/sdxl_019.jpg,1,sdxl,2,Defactify_Image_Dataset,test,98,0.03248936,0
data/raw/defactify_eval/images/sdxl_020.jpg,1,sdxl,2,Defactify_Image_Dataset,test,99,0.6978917,1
data/raw/defactify_eval/images/sdxl_021.jpg,1,sdxl,2,Defactify_Image_Dataset,test,104,0.8382232,1
data/raw/defactify_eval/images/sdxl_022.jpg,1,sdxl,2,Defactify_Image_Dataset,test,105,0.7516924,1
